GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
310M300US35060,35060,"Natchitoches, LA Micro Area",39051,*****,21094,153,15975,226,451,117,266,42,0,26,617,197,648,208,70,51,578,213
310M300US35100,35100,"New Bern, NC Metro Area",125953,*****,88681,652,27501,530,874,292,2983,232,120,132,2480,733,3314,581,133,81,3181,582
310M300US35140,35140,"Newberry, SC Micro Area",37914,*****,23728,446,11982,131,130,63,74,53,11,17,1566,448,423,229,208,171,215,140
310M300US35220,35220,"New Castle, IN Micro Area",48649,*****,46212,119,1118,167,123,40,228,42,12,14,174,91,782,205,118,72,664,184
310M300US35260,35260,"New Castle, PA Micro Area",88231,*****,82074,212,3151,284,55,35,400,102,0,24,559,221,1992,289,59,37,1933,290
310M300US35300,35300,"New Haven-Milford, CT Metro Area",862127,*****,641178,3020,112152,1370,1165,290,34047,734,168,88,47826,2738,25591,1728,6316,1137,19275,1514
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",1260660,*****,728761,2169,441391,1575,4359,514,36976,518,362,145,25421,2015,23390,1638,3603,726,19787,1423
310M300US35420,35420,"New Philadelphia-Dover, OH Micro Area",92531,*****,89586,292,874,297,239,78,383,111,0,27,183,131,1266,307,185,149,1081,277
310M300US35440,35440,"Newport, OR Micro Area",47307,*****,41697,468,213,49,1503,186,582,120,98,40,1134,378,2080,352,316,262,1764,215
310M300US35460,35460,"Newport, TN Micro Area",35262,*****,33462,189,736,263,228,161,0,26,9,14,52,53,775,211,9,20,766,213
310M300US35500,35500,"Newton, IA Micro Area",36789,*****,35171,118,590,117,57,37,155,54,51,52,70,45,695,167,72,86,623,153
310M300US35580,35580,"New Ulm, MN Micro Area",25243,*****,24233,167,71,43,58,45,177,78,24,33,450,174,230,64,12,12,218,64
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20192042,*****,11768269,17585,3455984,9045,62666,2706,2195326,4345,7917,772,2112852,22638,589028,9954,168359,5067,420669,7859
310M300US35660,35660,"Niles-Benton Harbor, MI Metro Area",154948,*****,121542,452,22829,441,481,115,3050,164,67,47,2168,461,4811,566,397,136,4414,553
310M300US35700,35700,"Nogales, AZ Micro Area",46358,*****,39955,1018,236,122,217,131,395,94,0,26,5065,1011,490,217,233,141,257,169
310M300US35740,35740,"Norfolk, NE Micro Area",48257,*****,44976,373,621,129,543,120,427,86,6,8,1004,337,680,195,153,94,527,159
310M300US35820,35820,"North Platte, NE Micro Area",36920,94,35267,168,416,111,89,63,218,131,12,16,228,88,690,171,45,51,645,169
310M300US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",768381,*****,680275,1547,50492,965,1745,338,13771,453,456,296,9161,1308,12481,1092,1568,483,10913,953
310M300US35860,35860,"North Vernon, IN Micro Area",27840,*****,27040,127,380,133,62,60,123,116,0,21,155,125,80,71,5,12,75,71
310M300US35900,35900,"North Wilkesboro, NC Micro Area",68525,*****,62439,462,2893,312,193,50,354,71,75,87,1498,430,1073,337,332,274,741,259
310M300US35940,35940,"Norwalk, OH Micro Area",58497,*****,55212,383,931,239,43,38,123,31,3,6,1096,411,1089,170,75,66,1014,159
310M300US35980,35980,"Norwich-New London, CT Metro Area",270772,*****,219757,1038,15556,766,1722,323,11210,396,61,44,8330,971,14136,1083,1623,431,12513,986
310M300US36020,36020,"Oak Harbor, WA Micro Area",80323,*****,68155,422,2631,165,980,169,3634,355,278,75,1055,310,3590,516,355,211,3235,484
310M300US36100,36100,"Ocala, FL Metro Area",343778,*****,281763,1531,44237,987,1080,330,5129,357,222,169,2755,724,8592,1308,1478,565,7114,1187
310M300US36140,36140,"Ocean City, NJ Metro Area",94549,*****,86283,471,4298,289,37,37,906,129,75,68,1265,412,1685,342,212,139,1473,303
310M300US36220,36220,"Odessa, TX Metro Area",155744,*****,128171,1626,6858,434,804,255,1681,99,26,45,13465,1520,4739,772,879,321,3860,721
310M300US36260,36260,"Ogden-Clearfield, UT Metro Area",642274,*****,578511,1885,7260,537,3686,457,9522,502,2724,349,20438,1889,20133,1191,3855,685,16278,995
310M300US36300,36300,"Ogdensburg-Massena, NY Micro Area",110817,*****,103065,163,2637,164,762,147,1215,99,63,13,1029,158,2046,258,308,87,1738,243
310M300US36340,36340,"Oil City, PA Micro Area",52880,*****,51252,64,484,102,22,14,196,41,0,24,80,45,846,112,26,25,820,108
310M300US36380,36380,"Okeechobee, FL Micro Area",40228,*****,34988,329,3392,198,391,235,351,52,73,76,491,268,542,201,0,28,542,201
310M300US36420,36420,"Oklahoma City, OK Metro Area",1353504,*****,1000790,2598,138362,1607,46289,1515,42609,829,1035,299,35369,2280,89050,2711,5271,735,83779,2608
310M300US36460,36460,"Olean, NY Micro Area",78175,*****,71984,120,1303,159,2312,110,691,50,0,27,316,75,1569,201,206,101,1363,197
310M300US36500,36500,"Olympia-Tumwater, WA Metro Area",269885,*****,221454,948,8038,553,3993,503,15406,595,2254,269,3166,587,15574,1042,1035,271,14539,951
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",914190,*****,774046,1674,69770,1195,3900,458,24104,632,593,109,16129,1599,25648,1410,1978,438,23670,1255
310M300US36580,36580,"Oneonta, NY Micro Area",60750,*****,56824,170,1226,161,95,61,829,91,1,4,604,166,1171,143,159,74,1012,125
310M300US36620,36620,"Ontario, OR-ID Micro Area",53260,*****,47250,642,396,118,500,130,654,171,27,21,2642,534,1791,421,356,187,1435,335
310M300US36660,36660,"Opelousas, LA Micro Area",83580,*****,46962,259,34282,381,112,84,258,76,0,29,482,249,1484,383,87,77,1397,385
310M300US36700,36700,"Orangeburg, SC Micro Area",89116,*****,30370,329,55193,455,311,118,891,117,7,17,716,287,1628,479,197,216,1431,443
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2390859,*****,1686516,6651,391471,3006,6198,907,100762,1571,1945,501,125110,5799,78857,3536,17327,1901,61530,2818
310M300US36780,36780,"Oshkosh-Neenah, WI Metro Area",169540,*****,156698,383,3602,210,961,166,4430,255,47,42,1205,383,2597,335,153,97,2444,332
310M300US36820,36820,"Oskaloosa, IA Micro Area",22301,*****,21256,62,343,50,60,38,297,45,13,18,84,57,248,66,2,4,246,66
310M300US36830,36830,"Othello, WA Micro Area",19261,*****,13496,861,113,115,556,406,228,56,0,19,4551,813,317,104,55,38,262,92
310M300US36840,36840,"Ottawa, KS Micro Area",25599,*****,23769,192,388,80,101,55,75,49,2,5,554,208,710,113,64,64,646,88
310M300US36860,36860,"Ottawa-Peru, IL Micro Area",150541,*****,141118,513,3062,207,346,92,1148,117,27,38,2680,481,2160,316,383,140,1777,252
310M300US36900,36900,"Ottumwa, IA Micro Area",44155,*****,39789,446,1072,139,42,26,360,34,97,15,2060,450,735,145,143,75,592,144
310M300US36940,36940,"Owatonna, MN Micro Area",36612,*****,33268,340,1196,109,70,64,445,150,7,8,1220,328,406,166,38,42,368,148
310M300US36980,36980,"Owensboro, KY Metro Area",117319,*****,108151,225,4619,341,215,75,1385,181,0,27,312,158,2637,365,152,83,2485,363
310M300US37020,37020,"Owosso, MI Micro Area",68617,*****,66409,107,269,81,153,62,309,87,20,18,156,100,1301,146,78,41,1223,140
310M300US37060,37060,"Oxford, MS Micro Area",52744,*****,37814,385,12579,195,32,69,1110,109,25,31,590,377,594,217,86,71,508,195
310M300US37080,37080,"Oxford, NC Micro Area",58503,*****,35732,400,18161,355,348,89,232,108,17,26,1662,447,2351,467,507,263,1844,514
310M300US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",847834,*****,677010,3714,14805,730,6929,1110,60986,1050,1658,291,49513,3038,36933,1974,6942,816,29991,1822
310M300US37120,37120,"Ozark, AL Micro Area",49393,*****,36202,426,9606,235,257,112,503,177,9,11,875,374,1941,308,54,56,1887,309
310M300US37140,37140,"Paducah, KY-IL Micro Area",97319,*****,85613,170,8471,271,230,106,563,133,34,50,307,138,2101,342,176,74,1925,338
310M300US37220,37220,"Pahrump, NV Micro Area",43296,*****,35881,518,1340,174,737,135,733,162,164,79,3327,534,1114,350,190,156,924,284
310M300US37260,37260,"Palatka, FL Micro Area",72435,*****,57620,624,11799,214,218,104,443,73,7,12,765,359,1583,634,108,96,1475,644
310M300US37300,37300,"Palestine, TX Micro Area",57747,*****,42316,684,12083,191,272,108,314,82,22,28,1810,666,930,252,171,147,759,217
310M300US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",568183,*****,470794,1341,57728,1260,1945,358,13843,631,421,103,7410,956,16042,1352,2013,599,14029,1283
310M300US37420,37420,"Pampa, TX Micro Area",22962,*****,19520,394,1039,87,388,140,162,7,21,28,1254,363,578,152,84,69,494,137
310M300US37460,37460,"Panama City, FL Metro Area",196135,*****,159991,618,22545,594,1462,261,4287,383,86,67,1449,458,6315,770,426,174,5889,746
310M300US37500,37500,"Paragould, AR Micro Area",44197,*****,42279,181,461,199,157,106,136,66,46,54,349,129,769,227,84,107,685,223
310M300US37540,37540,"Paris, TN Micro Area",32263,*****,28844,75,2889,62,66,68,33,38,0,26,77,62,354,98,41,35,313,89
310M300US37580,37580,"Paris, TX Micro Area",49401,*****,40097,232,6139,330,152,80,437,34,179,101,314,164,2083,355,134,98,1949,336
310M300US37620,37620,"Parkersburg-Vienna, WV Metro Area",91816,*****,88463,149,1048,168,115,69,470,152,40,43,145,109,1535,221,216,181,1319,163
310M300US37660,37660,"Parsons, KS Micro Area",20553,*****,18279,66,792,139,216,81,57,68,0,19,82,45,1127,203,0,19,1127,203
310M300US37740,37740,"Payson, AZ Micro Area",53145,*****,41211,516,300,112,8419,215,467,35,0,29,1219,485,1529,321,147,102,1382,293
310M300US37780,37780,"Pecos, TX Micro Area",14791,*****,11518,568,721,108,99,96,168,42,0,21,2085,560,200,113,38,39,162,103
310M300US37800,37800,"Pella, IA Micro Area",33127,*****,31710,110,198,73,97,28,378,91,0,20,237,144,507,123,29,36,478,120
310M300US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",476702,*****,354927,1038,77149,972,2282,440,12286,707,720,195,6251,881,23087,1532,1460,293,21627,1499
310M300US37900,37900,"Peoria, IL Metro Area",377258,*****,319879,729,34655,836,691,124,8874,276,59,37,3678,661,9422,931,841,221,8581,965
310M300US37940,37940,"Peru, IN Micro Area",36035,*****,32758,162,1833,106,289,102,203,38,28,36,375,131,549,161,55,59,494,144
310M300US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6065644,*****,4083283,5749,1270826,4302,12396,1178,349026,1764,1977,418,190094,4922,158042,4030,21654,1744,136388,3367
310M300US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4561038,*****,3567763,8307,240636,2310,99069,2307,171001,2008,10322,567,313721,7484,158526,4855,31350,1735,127176,4265
310M300US38100,38100,"Picayune, MS Micro Area",55049,*****,46332,247,7094,120,76,71,188,99,0,30,385,251,974,193,66,52,908,181
310M300US38180,38180,"Pierre, SD Micro Area",21956,86,18694,164,86,60,2264,270,65,70,28,32,88,73,731,204,13,17,718,202
310M300US38220,38220,"Pine Bluff, AR Metro Area",93590,*****,45405,241,45495,264,258,96,547,125,0,27,849,248,1036,272,35,29,1001,271
310M300US38240,38240,"Pinehurst-Southern Pines, NC Micro Area",94191,*****,77904,507,11811,439,847,141,1129,200,13,21,760,503,1727,539,60,72,1667,525
310M300US38260,38260,"Pittsburg, KS Micro Area",39099,*****,35822,216,981,152,225,98,695,88,0,22,296,235,1080,189,14,17,1066,184
310M300US38300,38300,"Pittsburgh, PA Metro Area",2348143,*****,2041125,960,191188,1723,2280,355,51988,853,840,157,7411,711,53311,1771,2828,428,50483,1813
310M300US38340,38340,"Pittsfield, MA Metro Area",127751,*****,116402,501,3497,365,392,136,2096,118,42,35,1982,548,3340,417,232,103,3108,416
310M300US38380,38380,"Plainview, TX Micro Area",34527,*****,29583,636,1695,245,203,198,83,47,9,11,1339,360,1615,435,333,288,1282,376
310M300US38420,38420,"Platteville, WI Micro Area",51742,*****,49909,88,678,70,91,31,412,71,13,21,185,84,454,114,11,10,443,114
310M300US38460,38460,"Plattsburgh, NY Micro Area",81224,*****,73947,202,3448,193,141,58,1230,135,19,22,1261,207,1178,213,139,71,1039,210
310M300US38500,38500,"Plymouth, IN Micro Area",46752,*****,43191,616,331,104,123,112,227,95,0,24,2029,590,851,260,54,33,797,256
310M300US38540,38540,"Pocatello, ID Metro Area",84113,*****,75606,410,533,100,2618,277,1145,155,192,97,1390,352,2629,328,363,157,2266,293
310M300US38580,38580,"Point Pleasant, WV-OH Micro Area",57203,*****,54858,91,937,140,164,71,236,53,20,35,68,62,920,191,77,100,843,214
310M300US38620,38620,"Ponca City, OK Micro Area",45173,*****,35606,255,895,96,3576,274,246,73,0,20,1269,238,3581,332,140,74,3441,320
310M300US38660,38660,"Ponce, PR Metro Area",316625,*****,227600,3104,15465,1394,614,247,366,192,0,32,33229,2180,39351,2681,1524,324,37827,2632
310M300US38700,38700,"Pontiac, IL Micro Area",36812,*****,34170,124,1499,125,5,8,246,56,0,23,230,115,662,140,31,40,631,131
310M300US38740,38740,"Poplar Bluff, MO Micro Area",42826,*****,38836,133,2305,234,196,133,293,115,10,16,137,123,1049,307,0,23,1049,307
310M300US38780,38780,"Portales, NM Micro Area",19313,*****,13964,650,623,173,144,81,94,74,6,11,3704,624,778,214,328,161,450,155
310M300US38820,38820,"Port Angeles, WA Micro Area",73439,*****,64665,293,847,113,3376,236,1102,219,46,53,758,333,2645,280,199,136,2446,276
310M300US38840,38840,"Port Clinton, OH Micro Area",40769,*****,38928,259,445,85,53,53,74,53,3,6,590,228,676,145,167,74,509,130
310M300US38860,38860,"Portland-South Portland, ME Metro Area",525776,*****,493190,456,10298,500,1521,329,8777,484,48,40,1406,380,10536,807,293,138,10243,788
310M300US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2382037,*****,1944930,3963,67881,1480,18112,1374,151011,1578,11722,615,75066,3625,113315,2927,10991,1281,102324,2904
310M300US38920,38920,"Port Lavaca, TX Micro Area",21821,*****,18887,317,580,75,13,12,1103,71,14,23,368,154,856,304,60,82,796,291
310M300US38940,38940,"Port St. Lucie, FL Metro Area",454482,*****,356227,2180,67530,1349,1861,553,7662,310,495,576,11632,2075,9075,1310,2267,732,6808,1114
310M300US39020,39020,"Portsmouth, OH Micro Area",76871,*****,72541,151,2230,206,327,116,308,51,0,27,216,94,1249,250,88,97,1161,232
310M300US39060,39060,"Pottsville, PA Micro Area",144287,*****,135378,342,4052,235,244,72,717,119,31,33,1705,349,2160,305,227,79,1933,290
310M300US39140,39140,"Prescott, AZ Metro Area",220972,*****,203251,1100,1169,164,3762,363,2122,227,67,55,5656,1026,4945,458,341,153,4604,425
310M300US39220,39220,"Price, UT Micro Area",20512,*****,19005,244,136,89,213,118,82,64,33,52,483,202,560,227,211,138,349,188
310M300US39260,39260,"Prineville, OR Micro Area",21717,*****,20118,256,101,101,204,103,72,31,93,114,448,195,681,182,209,132,472,115
310M300US39300,39300,"Providence-Warwick, RI-MA Metro Area",1613154,*****,1330123,3042,89671,1787,5882,689,47797,976,1055,272,91078,3188,47548,2349,11111,1214,36437,1933
310M300US39340,39340,"Provo-Orem, UT Metro Area",587190,*****,540416,1417,3458,424,2997,394,8628,496,4486,529,11224,1358,15981,1074,1331,329,14650,942
310M300US39380,39380,"Pueblo, CO Metro Area",163368,*****,126971,1648,3620,526,5811,847,1443,220,141,45,18606,1694,6776,724,1804,493,4972,577
310M300US39420,39420,"Pullman, WA Micro Area",47794,*****,39591,201,979,154,309,161,3804,274,64,61,812,193,2235,298,185,105,2050,303
310M300US39460,39460,"Punta Gorda, FL Metro Area",173236,*****,156037,567,9840,417,508,168,2044,277,61,77,1278,419,3468,560,500,199,2968,535
310M300US39500,39500,"Quincy, IL-MO Micro Area",76865,*****,71734,156,2986,232,287,123,532,102,50,60,135,93,1141,285,53,46,1088,272
310M300US39540,39540,"Racine, WI Metro Area",195101,*****,156503,1021,21450,585,999,263,2370,164,55,60,7225,972,6499,904,1144,352,5355,788
310M300US39580,39580,"Raleigh, NC Metro Area",1273985,*****,868609,3001,253708,2102,5544,681,67721,931,524,155,43933,3042,33946,2120,3877,602,30069,2000
310M300US39660,39660,"Rapid City, SD Metro Area",143711,*****,122264,478,1820,227,10674,741,1571,157,91,41,769,235,6522,645,358,201,6164,616
310M300US39700,39700,"Raymondville, TX Micro Area",21839,*****,20950,289,159,90,39,35,22,25,3,4,571,276,95,72,42,40,53,60
310M300US39740,39740,"Reading, PA Metro Area",415500,*****,344016,1993,21089,1001,3676,851,5848,305,118,147,16967,1591,23786,2049,3055,659,20731,1933
310M300US39780,39780,"Red Bluff, CA Micro Area",63247,*****,54371,839,379,88,1505,437,907,103,27,26,3505,727,2553,411,483,243,2070,334
310M300US39820,39820,"Redding, CA Metro Area",178919,*****,155538,836,2007,267,4404,510,5310,357,153,131,3711,754,7796,734,1127,313,6669,677
310M300US39860,39860,"Red Wing, MN Micro Area",46138,*****,43621,272,477,127,447,92,252,72,0,18,252,212,1089,272,188,151,901,183
310M300US39900,39900,"Reno, NV Metro Area",449442,*****,358354,2418,10131,525,7272,587,23979,737,2689,158,27731,2159,19286,1384,2597,605,16689,1185
310M300US39940,39940,"Rexburg, ID Micro Area",51130,*****,47908,373,277,81,52,47,451,127,69,59,1193,307,1180,249,176,127,1004,194
310M300US39980,39980,"Richmond, IN Micro Area",66972,*****,60305,248,3438,301,124,71,664,138,0,27,733,254,1708,336,22,23,1686,338
310M300US40060,40060,"Richmond, VA Metro Area",1270158,*****,782567,1691,378243,1720,4081,544,47052,890,563,176,19989,1682,37663,2253,2970,547,34693,2204
310M300US40080,40080,"Richmond-Berea, KY Micro Area",105191,*****,97520,192,3877,247,400,139,792,155,53,57,470,164,2079,349,162,80,1917,336
310M300US40100,40100,"Rio Grande City, TX Micro Area",63420,*****,60326,596,33,41,44,40,68,84,0,31,2685,638,264,155,231,155,33,33
310M300US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4476222,*****,2763173,11733,327634,2998,36911,2089,294863,2127,13523,705,835068,12019,205050,6053,58198,3189,146852,4294
310M300US40180,40180,"Riverton, WY Micro Area",40354,*****,29564,212,218,63,8425,332,53,40,24,23,591,195,1479,272,207,126,1272,257
310M300US40220,40220,"Roanoke, VA Metro Area",313069,*****,254427,744,41122,909,547,118,6641,382,171,191,3212,774,6949,980,397,162,6552,981
310M300US40260,40260,"Roanoke Rapids, NC Micro Area",72726,*****,29151,266,39273,336,2139,182,512,62,23,38,283,156,1345,382,202,136,1143,354
310M300US40300,40300,"Rochelle, IL Micro Area",51619,*****,48723,350,565,109,68,60,252,81,7,10,1179,324,825,209,109,57,716,188
310M300US40340,40340,"Rochester, MN Metro Area",214485,*****,189481,495,8833,520,544,169,9149,392,25,33,1807,456,4646,539,344,169,4302,550
310M300US40380,40380,"Rochester, NY Metro Area",1080653,*****,876258,1568,124259,1496,4062,481,31002,707,413,166,17173,1418,27486,1816,3979,589,23507,1630
310M300US40420,40420,"Rockford, IL Metro Area",341150,*****,273888,1553,37476,864,1029,349,7943,382,82,63,10830,1571,9902,931,1228,390,8674,899
310M300US40460,40460,"Rockingham, NC Micro Area",45447,*****,28524,231,14176,233,884,224,468,12,0,25,375,202,1020,325,43,45,977,312
310M300US40540,40540,"Rock Springs, WY Micro Area",44527,*****,41349,320,362,219,455,273,259,94,205,227,796,291,1101,246,51,44,1050,238
310M300US40580,40580,"Rocky Mount, NC Metro Area",148157,*****,70796,652,67918,539,702,120,944,183,49,51,4787,738,2961,589,577,252,2384,524
310M300US40620,40620,"Rolla, MO Micro Area",44873,*****,40823,128,1223,178,388,115,1642,102,0,23,31,38,766,220,21,22,745,219
310M300US40660,40660,"Rome, GA Metro Area",96471,*****,75642,879,13977,302,103,84,1484,144,0,30,3660,897,1605,384,214,194,1391,330
310M300US40700,40700,"Roseburg, OR Micro Area",107576,*****,99558,330,450,101,1304,281,1002,204,100,73,767,241,4395,349,211,140,4184,338
310M300US40740,40740,"Roswell, NM Micro Area",65454,*****,54212,1026,1093,119,989,264,490,196,31,28,6930,921,1709,427,698,251,1011,285
310M300US40760,40760,"Ruidoso, NM Micro Area",19497,*****,17796,252,121,125,344,163,103,124,0,19,681,239,452,148,14,28,438,147
310M300US40780,40780,"Russellville, AR Micro Area",84973,*****,75224,598,2388,195,441,113,977,132,0,27,3975,582,1968,262,101,62,1867,252
310M300US40820,40820,"Ruston, LA Micro Area",47536,*****,25588,116,19322,220,89,34,835,85,0,26,901,191,801,245,113,84,688,215
310M300US40860,40860,"Rutland, VT Micro Area",59676,*****,57665,95,473,98,253,96,632,43,0,22,101,72,552,146,32,23,520,143
310M300US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2268005,*****,1492512,4709,160271,1792,15093,1370,292442,2121,18137,757,145765,4536,143785,3620,22814,1641,120971,3306
310M300US40940,40940,"Safford, AZ Micro Area",37700,*****,29782,402,750,95,4974,257,279,25,59,46,878,298,978,351,235,124,743,322
310M300US40980,40980,"Saginaw, MI Metro Area",193803,*****,145477,730,35902,883,562,143,2357,203,12,16,3393,582,6100,873,836,266,5264,841
310M300US41060,41060,"St. Cloud, MN Metro Area",194660,*****,175705,397,8985,388,663,136,3764,232,33,37,2097,422,3413,471,260,116,3153,439
310M300US41100,41100,"St. George, UT Metro Area",155577,*****,140936,1018,1066,216,2149,537,1078,169,1287,198,5563,1019,3498,556,563,257,2935,533
310M300US41140,41140,"St. Joseph, MO-KS Metro Area",127137,*****,113476,469,6795,538,507,167,973,217,289,141,1119,414,3978,558,356,131,3622,538
310M300US41180,41180,"St. Louis, MO-IL Metro Area",2804998,*****,2135251,1708,513403,1972,5621,548,68455,1016,943,177,18639,1630,62686,2481,4251,739,58435,2220
310M300US41220,41220,"St. Marys, GA Micro Area",52252,*****,38499,437,9691,292,420,144,732,135,47,45,1025,406,1838,393,218,126,1620,356
310M300US41260,41260,"St. Marys, PA Micro Area",30781,*****,30230,32,157,56,72,32,137,29,0,22,11,15,174,73,0,22,174,73
310M300US41400,41400,"Salem, OH Micro Area",104584,*****,99332,204,2349,259,157,74,237,88,6,10,691,200,1812,280,77,57,1735,281
310M300US41420,41420,"Salem, OR Metro Area",410119,*****,342634,2583,4627,478,4126,669,8139,496,3054,346,22531,2012,25008,1915,2955,693,22053,1830
310M300US41460,41460,"Salina, KS Micro Area",61291,*****,53960,552,1757,192,205,74,1347,107,23,33,1844,473,2155,320,414,227,1741,241
310M300US41500,41500,"Salinas, CA Metro Area",433168,*****,281181,4036,11278,482,2890,496,24867,738,2038,169,93107,3984,17807,1276,3719,589,14088,1007
310M300US41540,41540,"Salisbury, MD-DE Metro Area",394925,*****,301910,867,70232,778,1320,350,6901,234,334,253,5401,782,8827,836,595,203,8232,817
310M300US41620,41620,"Salt Lake City, UT Metro Area",1170057,*****,944043,3162,19419,760,8833,806,43544,926,17264,843,101482,3365,35472,1955,7605,1008,27867,1836
310M300US41660,41660,"San Angelo, TX Metro Area",118498,142,100676,1214,5102,299,392,155,1421,200,45,43,8285,1128,2577,513,805,385,1772,379
310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",2377507,*****,1917756,5039,159667,1795,13735,1550,56425,1274,2595,409,154043,4573,73286,2982,16934,1405,56352,2494
310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",3283665,*****,2325434,7921,164571,2226,21064,1466,384154,2768,14182,734,207640,5811,166620,4907,28784,2084,137836,4074
310M300US41760,41760,"Sandpoint, ID Micro Area",41855,*****,39878,180,82,63,295,103,301,80,24,33,251,178,1024,166,77,51,947,161
310M300US41780,41780,"Sandusky, OH Micro Area",75369,*****,64861,286,6389,409,186,93,445,116,7,12,806,275,2675,466,143,113,2532,422
310M300US41820,41820,"Sanford, NC Micro Area",59805,*****,43207,621,11408,288,419,55,621,96,23,37,2576,563,1551,399,215,110,1336,390
310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",4641820,*****,2363171,9324,346781,2820,22168,1479,1172482,3778,33709,806,427934,10550,275575,6178,49227,2211,226348,5637
310M300US41900,41900,"San Germán, PR Metro Area",130166,*****,74279,2582,2786,525,232,129,10,16,0,32,51751,2633,1108,463,587,373,521,231
310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1969897,*****,917766,6049,48756,1154,9699,1104,673160,1993,7562,677,216059,6357,96895,3237,20711,1490,76184,2709
310M300US41980,41980,"San Juan-Carolina-Caguas, PR Metro Area",2193264,*****,1523290,8889,258112,5565,8687,1120,5115,928,112,65,261048,5566,136900,4718,12781,927,124119,4704
310M300US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",280119,*****,240584,1509,5393,475,2041,424,10276,433,280,184,11804,1466,9741,859,1564,408,8177,757
310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",273263,*****,211116,2553,2424,251,1507,425,12547,430,261,93,32786,2658,12622,792,2273,539,10349,616
310M300US42140,42140,"Santa Fe, NM Metro Area",147514,*****,122270,1326,1118,220,5163,564,1855,175,142,67,12923,1186,4043,521,1507,380,2536,389
310M300US42180,42180,"Santa Isabel, PR Micro Area",22475,*****,12539,891,6295,893,25,41,0,25,0,25,3455,745,161,134,25,28,136,132
310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",442996,*****,330827,3105,8307,623,3869,592,23927,725,732,218,55909,3182,19425,1421,4158,661,15267,1203
310M300US42220,42220,"Santa Rosa, CA Metro Area",500943,*****,377401,3082,7848,536,5750,1145,19605,674,1677,311,62101,3296,26561,1495,5303,958,21258,1183
310M300US42300,42300,"Sault Ste. Marie, MI Micro Area",38023,*****,27057,61,2493,160,5374,338,372,53,30,11,55,31,2642,369,76,45,2566,365
310M300US42340,42340,"Savannah, GA Metro Area",377476,*****,225026,1164,126420,883,1152,222,8345,520,411,77,6171,1100,9951,986,1731,565,8220,887
310M300US42380,42380,"Sayre, PA Micro Area",61546,*****,59678,101,362,82,39,22,365,58,14,19,260,86,828,114,87,67,741,98
310M300US42420,42420,"Scottsbluff, NE Micro Area",38493,*****,35602,317,286,86,550,155,231,41,32,44,874,271,918,220,199,108,719,175
310M300US42460,42460,"Scottsboro, AL Micro Area",52326,*****,47628,287,1699,146,573,183,238,34,67,58,619,275,1502,229,18,20,1484,224
310M300US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",557942,*****,506084,1315,19975,722,952,297,9277,406,103,81,11900,1098,9651,824,1440,332,8211,776
