GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
8600000US60527,60527,ZCTA5 60527,85955,6259
8600000US60530,60530,ZCTA5 60530,58438,13895
8600000US60531,60531,ZCTA5 60531,67536,5721
8600000US60532,60532,ZCTA5 60532,80914,3770
8600000US60534,60534,ZCTA5 60534,47409,11604
8600000US60536,60536,ZCTA5 60536,61250,26697
8600000US60537,60537,ZCTA5 60537,66250,20369
8600000US60538,60538,ZCTA5 60538,76232,5427
8600000US60539,60539,ZCTA5 60539,-,**
8600000US60540,60540,ZCTA5 60540,112360,3406
8600000US60541,60541,ZCTA5 60541,81382,9160
8600000US60542,60542,ZCTA5 60542,83702,8255
8600000US60543,60543,ZCTA5 60543,98610,6761
8600000US60544,60544,ZCTA5 60544,73710,4538
8600000US60545,60545,ZCTA5 60545,65138,12534
8600000US60546,60546,ZCTA5 60546,74707,4776
8600000US60548,60548,ZCTA5 60548,66911,6319
8600000US60549,60549,ZCTA5 60549,-,**
8600000US60550,60550,ZCTA5 60550,54837,7340
8600000US60551,60551,ZCTA5 60551,66188,7145
8600000US60552,60552,ZCTA5 60552,77500,10659
8600000US60553,60553,ZCTA5 60553,68958,11038
8600000US60554,60554,ZCTA5 60554,106182,6236
8600000US60555,60555,ZCTA5 60555,84960,4573
8600000US60556,60556,ZCTA5 60556,72340,8603
8600000US60557,60557,ZCTA5 60557,-,**
8600000US60558,60558,ZCTA5 60558,150880,7425
8600000US60559,60559,ZCTA5 60559,63044,4776
8600000US60560,60560,ZCTA5 60560,98665,6455
8600000US60561,60561,ZCTA5 60561,86610,4887
8600000US60563,60563,ZCTA5 60563,84040,3786
8600000US60564,60564,ZCTA5 60564,143084,7317
8600000US60565,60565,ZCTA5 60565,124716,4412
8600000US60585,60585,ZCTA5 60585,125967,9017
8600000US60586,60586,ZCTA5 60586,95638,6404
8600000US60601,60601,ZCTA5 60601,110215,14736
8600000US60602,60602,ZCTA5 60602,115774,67774
8600000US60603,60603,ZCTA5 60603,140114,38968
8600000US60604,60604,ZCTA5 60604,114565,80307
8600000US60605,60605,ZCTA5 60605,107811,9928
8600000US60606,60606,ZCTA5 60606,139179,31629
8600000US60607,60607,ZCTA5 60607,92240,5571
8600000US60608,60608,ZCTA5 60608,41226,1645
8600000US60609,60609,ZCTA5 60609,33959,1816
8600000US60610,60610,ZCTA5 60610,81576,3858
8600000US60611,60611,ZCTA5 60611,96040,8678
8600000US60612,60612,ZCTA5 60612,38756,3355
8600000US60613,60613,ZCTA5 60613,79565,3708
8600000US60614,60614,ZCTA5 60614,100116,4217
8600000US60615,60615,ZCTA5 60615,41679,3072
8600000US60616,60616,ZCTA5 60616,46340,3626
8600000US60617,60617,ZCTA5 60617,38417,1453
8600000US60618,60618,ZCTA5 60618,66246,2316
8600000US60619,60619,ZCTA5 60619,32558,2033
